,Uniprot,Ensembl,GeneID
19651,Q7L0X0,ENSG00000255690,9865
19652,Q9UJV3,ENSG00000080561,11043
19653,Q9C040,ENSG00000109654,23321
19654,O75382,ENSG00000110171,10612
19655,Q9C037,ENSG00000146833,89122
19656,Q9C035,ENSG00000132256,85363
19657,Q9C030,ENSG00000121236,117854
19658,Q9C029,ENSG00000146054,81786
19659,Q9BZR9,ENSG00000171206,81603
19660,Q9C026,ENSG00000100505,114088
19661,Q8N9V2,ENSG00000184108,339976
19662,Q8N7C3,ENSG00000179046,205860
19663,O75962,ENSG00000038382,7204
19664,Q15650,ENSG00000103671,9325
19665,Q15654,ENSG00000087077,7205
19666,Q15643,ENSG00000100815,9321
19667,Q14669,ENSG00000153827,9320
19668,Q629K1,ENSG00000205133,286144
19669,Q9BQ61,ENSG00000123144,79002
19670,Q7Z4G4,ENSG00000066651,60487
19671,Q9NUP7,ENSG00000122435,54482
19672,Q7Z2T5,ENSG00000121486,81627
19673,Q9NXH9,ENSG00000104907,55621
19674,Q8IZ69,ENSG00000099899,27037
19675,Q96GJ1,ENSG00000188917,79979
19676,Q8IYL2,ENSG00000155275,152992
19677,Q32P41,ENSG00000126814,57570
19678,Q96FX7,ENSG00000166166,115708
19679,Q9UJA5,ENSG00000089195,51605
19680,Q9UET6,ENSG00000068438,24140
19681,Q9P272,ENSG00000250305,57604
19682,Q9UBP6,ENSG00000037897,4234
19683,Q86YW5,ENSG00000161911,340205
19684,Q5T2D2,ENSG00000112195,79865
19685,Q6UXN2,ENSG00000188056,285852
19686,Q9BU70,ENSG00000136932,51531
19687,O15050,ENSG00000168016,9881
19688,Q6NT89,ENSG00000253368,388610
19689,Q96Q11,ENSG00000072756,51095
19690,Q12815,ENSG00000135451,10024
19691,Q12816,ENSG00000067445,7216
19692,O75762,ENSG00000104321,8989
19693,P48995,ENSG00000144935,7220
19694,Q13507,ENSG00000138741,7222
19695,Q9UBN4,ENSG00000133107,7223
19696,Q9UL62,ENSG00000072315,7224
19697,Q9Y210,ENSG00000137672,7225
19698,Q9HCX4,ENSG00000069018,57113
19699,Q7Z4N2,ENSG00000134160,4308
19700,O94759,ENSG00000142185,7226
19701,Q9HCF6,ENSG00000083067,80036
19702,Q8TD43,ENSG00000130529,54795
19703,Q9NZQ8,ENSG00000070985,29850
19704,Q9BX84,ENSG00000119121,140803
19705,Q96QT4,ENSG00000092439,54822
19706,Q7Z2W7,ENSG00000144481,79054
19707,Q9UHF7,ENSG00000104447,7227
19708,Q86TN4,ENSG00000149743,83707
19709,Q8NER1,ENSG00000196689,7442
19710,Q9Y5S1,ENSG00000187688,51393
19711,Q8NET8,ENSG00000167723,162514
19712,Q9HBA0,ENSG00000111199,59341
19713,Q9NQA5,ENSG00000127412,56302
19714,Q9H1D0,ENSG00000165125,55503
19715,Q9Y4A5,ENSG00000196367,8295
19716,Q8WWH5,ENSG00000165832,142940
19717,O95900,ENSG00000167112,26995
19718,Q16881,ENSG00000198431,7296
19719,Q9NNW7,ENSG00000184470,10587
19720,Q86VQ6,ENSG00000197763,114112
19721,P07477,ENSG00000204983,5644
19722,P07477,ENSG00000274247,5644
19723,P07478,ENSG00000275896,5645
19724,P07478,ENSG00000282049,5645
19725,P35030,ENSG00000010438,5646
19726,Q15661,ENSG00000172236,7177
19727,P20231,ENSG00000197253,64499
19728,P20231,ENSG00000197253,7177
19729,Q9BZJ3,ENSG00000095917,23430
19730,Q9NRR2,ENSG00000116176,25823
19731,Q99816,ENSG00000074319,7251
19732,Q7RTX1,ENSG00000173662,80835
19733,Q8TE23,ENSG00000179002,80834
19734,Q7RTX0,ENSG00000169962,83756
19735,Q96A04,ENSG00000163467,128229
19736,Q9NX07,ENSG00000180098,54952
19737,Q5SRN2,ENSG00000204296,10665
19738,Q5SRN2,ENSG00000206245,10665
19739,Q5SRN2,ENSG00000206310,10665
19740,Q5SRN2,ENSG00000232106,10665
19741,Q92574,ENSG00000165699,7248
19742,P49815,ENSG00000103197,7249
19743,Q9BY10,ENSG00000119457,57864
19744,Q8WU66,ENSG00000175894,54084
19745,Q9BZW7,ENSG00000135951,80705
19746,Q96PP4,ENSG00000213265,114960
19747,P98066,ENSG00000123610,7130
19748,Q6ZSZ6,ENSG00000179981,10194
19749,Q9NRE2,ENSG00000182463,128553
19750,Q63HK5,ENSG00000121297,57616
19751,P01222,ENSG00000134200,7252
19752,P16473,ENSG00000165409,7253
19753,Q9UJT2,ENSG00000126467,60385
19754,Q8WUA8,ENSG00000182704,25987
19755,Q969D9,ENSG00000145777,85480
19756,A1L157,ENSG00000110900,441631
19757,O95859,ENSG00000106025,23554
19758,O95857,ENSG00000106537,27075
19759,Q8NG11,ENSG00000108219,81619
19760,O95858,ENSG00000099282,23555
19761,Q9UKR8,ENSG00000130167,26526
19762,Q96FV3,ENSG00000048140,26262
19763,Q96SJ8,ENSG00000157570,90139
19764,P0C672,ENSG00000231738,144448
19765,O60635,ENSG00000117472,10103
19766,O60636,ENSG00000134198,10100
19767,Q12999,ENSG00000135452,6302
19768,Q96QS1,ENSG00000064201,10077
19769,Q86UF1,ENSG00000158457,340348
19770,O60637,ENSG00000140391,10099
19771,O14817,ENSG00000214063,7106
19772,P62079,ENSG00000168785,10098
19773,O43657,ENSG00000000003,7105
19774,P41732,ENSG00000156298,7102
19775,P19075,ENSG00000127324,7103
19776,O75954,ENSG00000011105,10867
19777,Q96NA8,ENSG00000171045,203062
19778,Q99598,ENSG00000116918,7257
19779,Q15631,ENSG00000211460,7247
19780,P07996,ENSG00000137801,7057
19781,P35442,ENSG00000186340,7058
19782,P49746,ENSG00000169231,7059
19783,P35443,ENSG00000113296,7060
19784,Q9UI38,ENSG00000283706,29122
19785,Q5TGU0,ENSG00000112212,222642
19786,P30536,ENSG00000100300,706
19787,Q01534,ENSG00000258992,100289087
19788,Q01534,ENSG00000258992,7258
19789,Q01534,ENSG00000258992,728137
19790,A6NKD2,ENSG00000168757,64591
19791,P0CV98,ENSG00000228927,100289087
19792,P0CV98,ENSG00000228927,728137
19793,P0CV99,ENSG00000233803,728395
19794,P0CW00,ENSG00000229549,728403
19795,P0CW01,ENSG00000236424,100289087
19796,P0CW01,ENSG00000236424,728137
19797,Q2NL82,ENSG00000167721,55720
19798,Q969E8,ENSG00000158526,90121
19799,Q9UJK0,ENSG00000007520,115939
19800,Q9Y5U2,ENSG00000184281,10078
19801,Q9BXA7,ENSG00000212122,83942
19802,Q96PF2,ENSG00000206203,23617
19803,Q96PN8,ENSG00000162526,81629
19804,Q6SA08,ENSG00000139908,283629
19805,Q6SA08,ENSG00000285140,283629
19806,Q9BXA6,ENSG00000178093,83983
19807,Q9NQE7,ENSG00000112812,10279
19808,Q8NFU3,ENSG00000215845,100131187
19809,Q5T7W7,ENSG00000136925,158427
19810,H0UI37,ENSG00000279170,100130890
19811,Q9H0U9,ENSG00000189241,7259
19812,Q9H2G4,ENSG00000184205,64061
19813,Q9UJ04,ENSG00000187189,23270
19814,Q86VY4,ENSG00000180543,85453
19815,Q8N831,ENSG00000178021,388951
19816,Q8NDW8,ENSG00000168026,199223
19817,Q7Z4L5,ENSG00000123607,79809
19818,Q6PF05,ENSG00000205838,153657
19819,Q86WT1,ENSG00000197557,92104
19820,Q8N4P2,ENSG00000196659,150737
19821,Q5SRH9,ENSG00000085831,22996
19822,Q5VTQ0,ENSG00000155158,158219
19823,Q8N584,ENSG00000168234,125488
19824,Q5TCY1,ENSG00000146216,84630
19825,Q6IQ55,ENSG00000128881,146057
19826,Q9H892,ENSG00000149292,54970
19827,Q8NBP0,ENSG00000143643,79573
19828,Q96N46,ENSG00000163728,151613
19829,Q8NEE8,ENSG00000167094,158248
19830,Q96AE7,ENSG00000052841,55761
19831,Q6DKK2,ENSG00000011295,54902
19832,Q99614,ENSG00000113312,7265
19833,Q5TAA0,ENSG00000006555,55001
19834,Q5W5X9,ENSG00000103852,64927
19835,A2A3L6,ENSG00000187862,164118
19836,Q6P3X3,ENSG00000018699,55622
19837,Q96AY4,ENSG00000100154,23331
19838,Q8NA56,ENSG00000137473,83894
19839,Q49AM3,ENSG00000115282,64427
19840,Q5I0X7,ENSG00000183891,130502
19841,Q6PID6,ENSG00000113638,23548
19842,A8MYJ7,ENSG00000275571,100287898
19843,A8MYJ7,ENSG00000215912,100287898
19844,A6NLP5,ENSG00000172425,143941
19845,Q6PGP7,ENSG00000198677,9652
19846,Q5R3I4,ENSG00000075234,55020
19847,P53804,ENSG00000182670,7267
19848,O95801,ENSG00000243725,7268
19849,Q8N0Z6,ENSG00000136319,91875
19850,Q9ULT0,ENSG00000068724,57217
19851,Q86TV6,ENSG00000165914,145567
19852,Q8TAM2,ENSG00000165533,123016
19853,Q92623,ENSG00000133985,23508
19854,Q8N6N2,ENSG00000174521,148014
19855,Q8N5M4,ENSG00000162222,283237
19856,Q15361,ENSG00000125482,7270
19857,Q9UNY4,ENSG00000116830,8458
19858,P02766,ENSG00000118271,7276
19859,O43156,ENSG00000101407,9675
19860,Q6NXR4,ENSG00000129696,80185
19861,P33981,ENSG00000112742,7272
19862,Q6ZVT0,ENSG00000162571,254173
19863,Q8NHH1,ENSG00000175764,158135
19864,Q14166,ENSG00000100304,23170
19865,O95922,ENSG00000100271,25809
19866,Q9BWV7,ENSG00000120440,83887
19867,Q9Y4R7,ENSG00000214021,26140
19868,Q14679,ENSG00000135912,9654
19869,Q6EMB2,ENSG00000119685,23093
19870,Q8N841,ENSG00000170703,284076
19871,Q6ZT98,ENSG00000137941,79739
19872,Q3SXZ7,ENSG00000131044,164395
19873,Q8NG68,ENSG00000114999,150465
19874,Q5BVD1,ENSG00000114529,79669
19875,Q5BVD1,ENSG00000285394,79669
19876,Q9BTX7,ENSG00000124120,79183
19877,P49638,ENSG00000137561,7274
19878,P26651,ENSG00000128016,7538
19879,Q9H313,ENSG00000167614,57348
19880,Q9H313,ENSG00000276887,57348
19881,Q9H313,ENSG00000275650,57348
19882,Q9H313,ENSG00000276537,57348
19883,Q9BSA4,ENSG00000141540,94015
19884,Q9C0H2,ENSG00000136295,80727
19885,P50607,ENSG00000166402,7275
19886,Q9NNX1,ENSG00000143367,7286
19887,O00294,ENSG00000112041,7287
19888,O00295,ENSG00000104804,7288
19889,O75386,ENSG00000078246,7289
19890,Q9NRJ4,ENSG00000130338,56995
19891,Q2TAM9,ENSG00000198680,286319
19892,O75896,ENSG00000114383,11334
19893,Q13454,ENSG00000104723,7991
19894,Q5TAX3,ENSG00000134744,23318
19895,Q5VYS8,ENSG00000083223,79670
19896,Q9P2J2,ENSG00000085552,57549
19897,Q9UPX0,ENSG00000080854,22997
19898,A6NH52,ENSG00000166676,780776
19899,Q9NYZ1,ENSG00000171928,51030
19900,Q96ET8,ENSG00000175106,100533496
19901,Q96ET8,ENSG00000175106,201158
19902,Q12792,ENSG00000151239,5756
19903,Q6IBS0,ENSG00000247596,11344
19904,Q9GZX9,ENSG00000128791,57045
19905,Q15672,ENSG00000122691,7291
19906,Q8WVJ9,ENSG00000233608,117581
19907,Q8WVJ9,ENSG00000288335,117581
19908,Q9BY14,ENSG00000131126,83639
19909,Q9BXU3,ENSG00000268629,56157
19910,Q9BXU2,ENSG00000170925,56156
19911,A0A0J9YWL9,ENSG00000282815,100129520
19912,O14907,ENSG00000213977,30851
19913,Q6UWH6,ENSG00000144043,113419
19914,Q9Y6I9,ENSG00000164081,51368
19915,Q6PKC3,ENSG00000153066,51061
19916,O95881,ENSG00000117862,51060
19917,Q96J42,ENSG00000113621,79770
19918,Q9P2K2,ENSG00000087301,57544
19919,Q9BRA2,ENSG00000129235,84817
19920,Q2TAA8,ENSG00000102904,55815
19921,P42681,ENSG00000074966,7294
19922,P40222,ENSG00000084652,200081
19923,Q8N3L3,ENSG00000164440,167838
19924,Q9NUQ3,ENSG00000086712,55787
19925,P83876,ENSG00000141759,10907
19926,Q9NX01,ENSG00000140830,54957
19927,Q86VQ3,ENSG00000168454,84203
19928,Q8N427,ENSG00000086288,51314
19929,Q8NBS9,ENSG00000239264,81567
19930,Q86XW9,ENSG00000181322,347736
19931,Q6A555,ENSG00000204193,255220
19932,O14530,ENSG00000115514,10190
19933,Q9H3M7,ENSG00000265972,10628
19934,O43396,ENSG00000091164,9352
19935,P53007,ENSG00000100075,6576
19936,P07101,ENSG00000180176,7054
19937,P63313,ENSG00000034510,9168
19938,O14604,ENSG00000154620,9087
19939,P62328,ENSG00000205542,7114
19940,Q9NUW8,ENSG00000042088,55775
19941,O95551,ENSG00000111802,51567
19942,P29597,ENSG00000105397,7297
19943,O43914,ENSG00000011600,7305
19944,P19971,ENSG00000025708,1890
19945,Q06418,ENSG00000092445,7301
19946,P14679,ENSG00000077498,7299
19947,P17643,ENSG00000107165,7306
19948,P40126,ENSG00000080166,1638
19949,Q2T9J0,ENSG00000156521,219743
19950,P04818,ENSG00000176890,7298
19951,Q6NUM6,ENSG00000277149,441250
19952,Q9NV66,ENSG00000198874,55253
19953,Q53H54,ENSG00000183665,55039
19954,Q6IPR3,ENSG00000162623,127253
19955,O60294,ENSG00000168806,9836
19956,A2RUC4,ENSG00000162971,129450
19957,P25490,ENSG00000100811,7528
19958,O15391,ENSG00000230797,404281
19959,P10074,ENSG00000204859,3104
19960,Q13432,ENSG00000109103,9094
19961,A6NIH7,ENSG00000175970,84747
19962,Q7RTZ2,ENSG00000230549,401447
19963,Q6R6M4,ENSG00000223443,377630
19964,A6NCW0,ENSG00000225327,645836
19965,A6NCW7,ENSG00000236125,645402
19966,A8MUK1,ENSG00000227140,728386
19967,P0C7H9,ENSG00000226430,392197
19968,P0C7I0,ENSG00000237038,392188
19969,C9JJH3,ENSG00000231396,100287144
19970,C9JVI0,ENSG00000233136,100287178
19971,C9JLJ4,ENSG00000232399,100287238
19972,D6RBQ6,ENSG00000249104,100287327
19973,D6R9N7,ENSG00000250844,100287364
19974,D6RCP7,ENSG00000248920,100287404
19975,D6RJB6,ENSG00000250745,100287441
19976,D6R901,ENSG00000249811,100287478
19977,D6RA61,ENSG00000248933,100287513
19978,Q0WX57,ENSG00000228856,728369
19979,Q0WX57,ENSG00000228856,728373
19980,Q0WX57,ENSG00000228856,728379
19981,Q0WX57,ENSG00000228856,728393
19982,Q0WX57,ENSG00000228856,728400
19983,Q0WX57,ENSG00000228856,728405
19984,Q0WX57,ENSG00000228856,728419
19985,Q0WX57,ENSG00000232264,728369
19986,Q0WX57,ENSG00000232264,728373
19987,Q0WX57,ENSG00000232264,728379
19988,Q0WX57,ENSG00000232264,728393
19989,Q0WX57,ENSG00000232264,728400
19990,Q0WX57,ENSG00000232264,728405
19991,Q0WX57,ENSG00000232264,728419
19992,Q0WX57,ENSG00000231051,728369
19993,Q0WX57,ENSG00000231051,728373
19994,Q0WX57,ENSG00000231051,728379
19995,Q0WX57,ENSG00000231051,728393
19996,Q0WX57,ENSG00000231051,728400
19997,Q0WX57,ENSG00000231051,728405
19998,Q0WX57,ENSG00000231051,728419
19999,Q0WX57,ENSG00000230430,728369
20000,Q0WX57,ENSG00000230430,728373
20001,Q0WX57,ENSG00000230430,728379
20002,Q0WX57,ENSG00000230430,728393
20003,Q0WX57,ENSG00000230430,728400
20004,Q0WX57,ENSG00000230430,728405
20005,Q0WX57,ENSG00000230430,728419
20006,Q0WX57,ENSG00000229579,728369
20007,Q0WX57,ENSG00000229579,728373
20008,Q0WX57,ENSG00000229579,728379
20009,Q0WX57,ENSG00000229579,728393
20010,Q0WX57,ENSG00000229579,728400
20011,Q0WX57,ENSG00000229579,728405
20012,Q0WX57,ENSG00000229579,728419
20013,Q0WX57,ENSG00000231637,728369
20014,Q0WX57,ENSG00000231637,728373
20015,Q0WX57,ENSG00000231637,728379
20016,Q0WX57,ENSG00000231637,728393
20017,Q0WX57,ENSG00000231637,728400
20018,Q0WX57,ENSG00000231637,728405
20019,Q0WX57,ENSG00000231637,728419
20020,Q0WX57,ENSG00000235780,728369
20021,Q0WX57,ENSG00000235780,728373
20022,Q0WX57,ENSG00000235780,728379
20023,Q0WX57,ENSG00000235780,728393
20024,Q0WX57,ENSG00000235780,728400
20025,Q0WX57,ENSG00000235780,728405
20026,Q0WX57,ENSG00000235780,728419
20027,Q16560,ENSG00000184209,11066
20028,Q01081,ENSG00000160201,102724594
20029,Q01081,ENSG00000160201,7307
20030,P26368,ENSG00000063244,11338
20031,Q8WU68,ENSG00000161265,199746
20032,Q15696,ENSG00000169249,8233
20033,A1L167,ENSG00000215218,134111
20034,O43818,ENSG00000114767,9136
20035,O75643,ENSG00000144028,23020
20036,Q15029,ENSG00000108883,9343
20037,Q9BZF9,ENSG00000137831,55075
20038,Q3KQV9,ENSG00000197355,91373
20039,Q16222,ENSG00000117143,6675
20040,P51668,ENSG00000072401,7321
20041,P62837,ENSG00000131508,7322
20042,P61077,ENSG00000109332,7323
20043,Q9Y2X8,ENSG00000078967,51619
20044,P51965,ENSG00000170142,7324
20045,Q96LR5,ENSG00000182247,7325
20046,Q969T4,ENSG00000170035,10477
20047,P62253,ENSG00000132388,7326
20048,P60604,ENSG00000184787,7327
20049,Q9Y385,ENSG00000198833,51465
20050,Q8N2K1,ENSG00000160087,118424
20051,P68036,ENSG00000185651,7332
20052,O14933,ENSG00000156587,9246
20053,Q7Z7E8,ENSG00000160714,55585
20054,Q8WVN8,ENSG00000140367,92912
20055,P49427,ENSG00000099804,997
20056,Q712K3,ENSG00000107341,54926
20057,Q13404,ENSG00000244687,387522
20058,Q13404,ENSG00000244687,7335
20059,Q15819,ENSG00000169139,7336
20060,F5GYI3,ENSG00000246922,390595
20061,P22314,ENSG00000130985,7317
20062,Q8TBC4,ENSG00000144744,9039
20063,Q9GZZ9,ENSG00000081307,79876
20064,A0AVT1,ENSG00000033178,55236
20065,P41226,ENSG00000182179,7318
20066,Q9BSL1,ENSG00000130560,10422
20067,Q8NBM4,ENSG00000134882,337867
20068,Q8TB05,ENSG00000153443,124402
20069,Q8IYN6,ENSG00000185262,283991
20070,Q9NZ09,ENSG00000165006,51271
20071,Q5T6F2,ENSG00000137073,55833
20072,P0CG47,ENSG00000170315,7314
20073,P61081,ENSG00000130725,9040
20074,P63279,ENSG00000103275,7329
20075,Q8WVY7,ENSG00000164332,134510
20076,P0CG48,ENSG00000150991,7316
20077,O15205,ENSG00000213886,10537
20078,O15205,ENSG00000206468,10537
20079,O15205,ENSG00000231968,10537
20080,O15205,ENSG00000228913,10537
20081,P49459,ENSG00000077721,7319
20082,P63146,ENSG00000119048,7320
20083,O00762,ENSG00000175063,11065
20084,Q969M7,ENSG00000184182,140739
20085,P62256,ENSG00000186591,7328
20086,P61086,ENSG00000078140,3093
20087,P61088,ENSG00000177889,7334
20088,Q9C0C9,ENSG00000175931,63893
20089,Q16763,ENSG00000108106,27338
20090,Q9NPD8,ENSG00000077152,29089
20091,Q5VVX9,ENSG00000177414,148581
20092,Q96B02,ENSG00000104343,55284
20093,Q9H832,ENSG00000159202,65264
20094,Q05086,ENSG00000114062,7337
20095,Q7Z3V4,ENSG00000151148,89910
20096,Q15386,ENSG00000009335,9690
20097,Q7Z6J8,ENSG00000118420,90025
20098,Q14139,ENSG00000110344,9354
20099,O95155,ENSG00000130939,10277
20100,P17480,ENSG00000108312,7343
20101,O14562,ENSG00000103353,56061
20102,P0CB47,ENSG00000255009,642623
20103,Q9Y5Z9,ENSG00000120942,29914
20104,Q9NZI7,ENSG00000153560,7342
20105,O95164,ENSG00000122042,5412
20106,P11441,ENSG00000102178,8266
20107,Q8N7F7,ENSG00000186150,164153
20108,Q9BZL1,ENSG00000198258,59286
20109,Q96S82,ENSG00000138629,84993
20110,Q96S82,ENSG00000288408,84993
20111,Q9NPG3,ENSG00000118900,29855
20112,Q6ZU65,ENSG00000157741,254048
20113,Q14694,ENSG00000103194,9100
20114,P51784,ENSG00000102226,8237
20115,O75317,ENSG00000152484,219333
20116,Q92995,ENSG00000058056,8975
20117,P54578,ENSG00000101557,9097
20118,Q9Y4E8,ENSG00000135655,9958
20119,Q9Y5T5,ENSG00000156256,10600
20120,Q9UMW8,ENSG00000184979,11274
20121,O94966,ENSG00000172046,10869
20122,O94782,ENSG00000162607,7398
20123,Q9Y2K6,ENSG00000136878,10868
20124,Q9UK80,ENSG00000143258,27005
20125,Q9UPT9,ENSG00000124422,23326
20126,Q9UPU5,ENSG00000162402,23358
20127,Q9UHP3,ENSG00000155313,29761
20128,Q9BXU7,ENSG00000134588,83844
20129,A6NNY8,ENSG00000273820,389856
20130,Q96RU2,ENSG00000048028,57646
20131,Q9HBJ7,ENSG00000131864,57663
20132,Q14157,ENSG00000143569,9898
20133,O75604,ENSG00000036672,9099
20134,Q70CQ3,ENSG00000135093,84749
20135,Q70CQ4,ENSG00000103404,57478
20136,Q8NFA0,ENSG00000170832,84669
20137,Q8TEY7,ENSG00000077254,23032
20138,Q70CQ2,ENSG00000115464,9736
20139,Q9P2H5,ENSG00000118369,57558
20140,Q9P275,ENSG00000055483,57602
20141,Q86T82,ENSG00000135913,57695
20142,Q8NB14,ENSG00000170185,84640
20143,Q9Y6I4,ENSG00000140455,9960
20144,Q9NVE5,ENSG00000085982,55230
20145,Q9H9J4,ENSG00000106346,84132
20146,Q70EL4,ENSG00000154914,124739
20147,Q9H0E7,ENSG00000136014,84101
20148,Q70EL2,ENSG00000123552,85015
20149,P62068,ENSG00000109189,64854
20150,Q96K76,ENSG00000170242,55031
20151,Q86UV5,ENSG00000090686,84196
20152,Q70CQ1,ENSG00000164663,25862
20153,Q13107,ENSG00000114316,7375
20154,Q70EL3,ENSG00000170236,373509
20155,Q70EK9,ENSG00000247746,158880
20156,Q70EK8,ENSG00000145390,54532
20157,Q70EL1,ENSG00000166348,159195
20158,P45974,ENSG00000111667,8078
20159,P35125,ENSG00000129204,9098
20160,Q93009,ENSG00000187555,7874
20161,P40818,ENSG00000138592,9101
20162,Q9UMX0,ENSG00000135018,29979
20163,Q9UHD9,ENSG00000188021,29978
20164,Q9H347,ENSG00000175520,50613
20165,Q9NRR5,ENSG00000160803,56893
20166,Q8IYU4,ENSG00000175518,143630
20167,Q8IWV7,ENSG00000159459,197131
20168,Q8IWV8,ENSG00000024048,23304
20169,Q6ZT12,ENSG00000144357,130507
20170,Q5T4S7,ENSG00000127481,23352
20171,O95071,ENSG00000104517,51366
20172,Q8N806,ENSG00000012963,55148
20173,Q8N806,ENSG00000278787,55148
20174,P57075,ENSG00000160185,53347
20175,Q8TF42,ENSG00000154127,84959
20176,Q9HAC8,ENSG00000165886,80019
20177,Q8WUN7,ENSG00000168246,92181
20178,Q96LJ8,ENSG00000162543,127733
20179,Q5T124,ENSG00000158062,91544
20180,P68543,ENSG00000173960,165324
20181,Q14CS0,ENSG00000215114,137886
20182,Q04323,ENSG00000162191,51035
20183,Q92575,ENSG00000144224,23190
20184,Q9BZV1,ENSG00000167671,80700
20185,O94888,ENSG00000163960,26043
20186,O00124,ENSG00000104691,7993
20187,P09936,ENSG00000154277,7345
20188,P15374,ENSG00000118939,7347
20189,Q9Y5K5,ENSG00000116750,51377
20190,Q9HA47,ENSG00000130717,83549
20191,Q9BZX2,ENSG00000143179,7371
20192,Q9NWZ5,ENSG00000198276,54963
20193,Q8WVF2,ENSG00000165623,221044
20194,P55089,ENSG00000163794,7349
20195,Q96RP3,ENSG00000145040,90226
20196,Q969E3,ENSG00000178473,114131
20197,P25874,ENSG00000109424,7350
20198,P55851,ENSG00000175567,7351
20199,P55916,ENSG00000175564,7352
20200,O95847,ENSG00000153291,9481
20201,O95258,ENSG00000102078,9016
20202,P47985,ENSG00000169021,7386
20203,Q9HAW8,ENSG00000242515,54575
20204,P22309,ENSG00000241635,54658
20205,P35503,ENSG00000288702,54659
20206,P22310,ENSG00000244474,54657
20207,P35504,ENSG00000288705,54579
20208,P19224,ENSG00000167165,54578
20209,Q9HAW7,ENSG00000244122,54577
20210,Q9HAW9,ENSG00000242366,54576
20211,O60656,ENSG00000241119,54600
20212,P0DTE4,ENSG00000173610,10941
20213,P0DTE5,ENSG00000271271,574537
20214,Q6UWM9,ENSG00000135220,79799
20215,Q6UWM9,ENSG00000278216,79799
20216,P06133,ENSG00000156096,7363
20217,P16662,ENSG00000171234,7364
20218,Q6NUS8,ENSG00000145626,133688
20219,Q3SY77,ENSG00000168671,167127
20220,P36537,ENSG00000109181,7365
20221,P36537,ENSG00000275190,7365
20222,O75310,ENSG00000213759,10720
20223,P54855,ENSG00000196620,7366
20224,O75795,ENSG00000197888,7367
20225,Q9BY64,ENSG00000135226,54490
20226,Q8IX04,ENSG00000151116,55293
20227,Q9Y3C8,ENSG00000143222,51506
20228,Q92890,ENSG00000070010,7353
20229,O94874,ENSG00000014123,23376
20230,P61960,ENSG00000120686,51569
20231,P30530,ENSG00000167601,558
20232,Q6NVU6,ENSG00000176125,402682
20233,Q9NUQ7,ENSG00000109775,55325
20234,O60701,ENSG00000109814,7358
20235,Q9NYU2,ENSG00000136731,56886
20236,Q9NYU1,ENSG00000102595,55757
20237,Q16851,ENSG00000169764,7360
20238,A0JNW5,ENSG00000111647,23074
20239,Q8TAS1,ENSG00000152332,127933
20240,Q96T88,ENSG00000276043,29128
20241,Q96PU4,ENSG00000147854,115426
20242,Q96QD9,ENSG00000122068,84248
20243,Q96RL1,ENSG00000087206,51720
20244,C9JPN9,ENSG00000227551,100287205
20245,Q13564,ENSG00000159593,8883
20246,Q9BZM6,ENSG00000111981,80329
20247,Q9BZM5,ENSG00000131015,80328
20248,Q9BZM4,ENSG00000131019,79465
20249,Q6H3X3,ENSG00000203722,353091
20250,Q5VY80,ENSG00000155918,154064
20251,O75385,ENSG00000177169,8408
20252,Q8IYT8,ENSG00000083290,9706
20253,Q6PHR2,ENSG00000140474,25989
20254,Q96C45,ENSG00000168038,54986
20255,C9J7I0,ENSG00000219545,729852
20256,P11172,ENSG00000114491,7372
20257,Q9UPW8,ENSG00000130477,23025
20258,O14795,ENSG00000198722,10497
20259,Q8NB66,ENSG00000137766,440279
20260,Q70J99,ENSG00000092929,201294
20261,Q9H3U1,ENSG00000140553,55898
20262,Q8IWX7,ENSG00000141161,146862
20263,Q8IV45,ENSG00000124602,222643
20264,Q86WB7,ENSG00000112494,54346
20265,Q9H1C4,ENSG00000110057,81622
20266,A6NJT0,ENSG00000164853,340260
20267,Q53HI1,ENSG00000115446,25972
20268,Q6ZN44,ENSG00000113763,90249
20269,Q8IZJ1,ENSG00000107731,219699
20270,O95185,ENSG00000182168,8633
20271,Q6UXZ4,ENSG00000156687,137970
20272,Q9P2D8,ENSG00000133958,57578
20273,Q9P2D8,ENSG00000276416,57578
20274,Q8N2C7,ENSG00000144406,285175
20275,P13051,ENSG00000076248,7374
20276,Q9H9P5,ENSG00000059145,64718
20277,Q9C0B0,ENSG00000132478,85451
20278,Q03405,ENSG00000011422,5329
20279,O00322,ENSG00000105668,11045
20280,O75841,ENSG00000114638,7348
20281,O00526,ENSG00000110375,7379
20282,O75631,ENSG00000100373,7380
20283,Q9BT76,ENSG00000243566,105375355
20284,Q9BT76,ENSG00000276184,105375355
20285,B0FP48,ENSG00000267368,100134938
